ID,ActivityDate,TotalSteps,TotalDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes
4020332650,4/16/2016,1982,1.419999957,0.449999988,0.370000005,0.589999974,65,21,55
4020332650,4/17/2016,,0.01,0,0,0.01,0,0,2
4020332650,4/18/2016,,0.039999999,0,0,0.039999999,0,0,2
4020332650,4/19/2016,,0,0,0,0,0,0,0
4020332650,4/20/2016,,0,0,0,0,0,0,0
4020332650,4/21/2016,,0,0,0,0,0,0,0
4020332650,4/22/2016,,0,0,0,0,0,0,0
4020332650,4/23/2016,,0,0,0,0,0,0,0
4020332650,4/24/2016,,0,0,0,0,0,0,0
4020332650,4/25/2016,,0,0,0,0,0,0,0
4020332650,4/26/2016,,0,0,0,0,0,0,0
4020332650,4/27/2016,,0,0,0,0,0,0,0
4020332650,4/28/2016,,0,0,0,0,0,0,0
4020332650,4/29/2016,,0,0,0,0,0,0,0
4020332650,4/30/2016,,0,0,0,0,0,0,0
4020332650,05.01.16,,0,0,0,0,0,0,0
4020332650,05.02.16,,0.340000004,0,0.039999999,0.289999992,0,11,31
4020332650,05.03.16,4496,3.220000029,0,0,3.150000095,0,0,174
4020332650,05.04.16,10252,7.349999905,0.670000017,1.039999962,5.579999924,13,46,346
4020332650,05.05.16,11728,8.430000305,2.619999886,1.679999948,4.039999962,38,42,196
4020332650,05.06.16,4369,3.130000114,0,0,3.099999905,0,0,177
4020332650,05.07.16,6132,4.400000095,0,0,3.579999924,0,0,184
4020332650,05.08.16,5862,4.199999809,0,0,4.150000095,0,0,263
4020332650,05.09.16,4556,3.269999981,0.200000003,0.119999997,2.940000057,3,5,173
4020332650,05.10.16,5546,3.980000019,0,0,3.869999886,0,0,206
4020332650,05.11.16,3689,2.650000095,0.109999999,0.170000002,2.329999924,2,8,134
4020332650,05.12.16,590,0.419999987,0,0,0.409999996,0,0,21
4057192912,04.12.16,5394,4.03000021,0,0,3.940000057,0,0,164
4057192912,4/13/2016,5974,4.46999979,0,0,4.369999886,0,0,160
4057192912,4/14/2016,0,0,0,0,0,0,0,0
4057192912,4/15/2016,3984,2.950000048,0.209999993,0.25999999,2.440000057,3,6,88
4319703577,04.12.16,7753,5.199999809,0,0,0,0,0,0
4319703577,4/13/2016,8204,5.5,0.529999971,0.589999974,1.309999943,8,15,96
4319703577,4/14/2016,10210,6.880000114,0.109999999,0.330000013,6.440000057,1,9,339
4319703577,4/15/2016,5664,3.799999952,0,0,3.799999952,0,0,228
4319703577,4/16/2016,4744,3.180000067,0,0,3.180000067,0,0,194
4319703577,4/17/2016,29,0.02,0,0,0.02,0,0,3
4319703577,4/18/2016,2276,1.549999952,0.07,0.330000013,1.120000005,1,9,58
4319703577,4/19/2016,8925,5.989999771,0,0,5.989999771,0,0,311
4319703577,4/20/2016,8954,6.010000229,0,0.680000007,5.309999943,0,18,306
4319703577,4/21/2016,3702,2.480000019,0,0,0.349999994,0,0,34
4319703577,4/22/2016,4500,3.019999981,0.059999999,0.810000002,2.150000095,1,19,176
4319703577,4/23/2016,4935,3.309999943,0,0,3.309999943,0,0,233
4319703577,4/24/2016,4081,2.74000001,0.059999999,0.200000003,2.470000029,1,5,191
4319703577,4/25/2016,9259,6.210000038,0,0.280000001,5.929999828,0,8,390
4319703577,4/26/2016,9899,6.639999866,0.569999993,0.920000017,5.150000095,8,21,288
4319703577,4/27/2016,10780,7.230000019,0.409999996,1.919999957,4.909999847,6,47,300
4319703577,4/28/2016,10817,7.28000021,1.00999999,0.330000013,5.940000057,13,8,359
4319703577,4/29/2016,7990,5.360000134,0.449999988,0.790000021,4.119999886,6,18,289
4319703577,4/30/2016,8221,5.519999981,0.400000006,1.610000014,3.50999999,6,38,196
4319703577,05.01.16,1251,0.839999974,0,0,0.839999974,0,0,67
4319703577,05.02.16,9261,6.239999771,0,0.439999998,5.710000038,0,11,344
4319703577,05.03.16,9648,6.46999979,0.579999983,1.070000052,4.829999924,8,26,287
4319703577,05.04.16,10429,7.019999981,0.589999974,0.579999983,5.849999905,8,13,313
4319703577,05.05.16,13658,9.489999771,2.630000114,1.409999967,5.449999809,27,34,328
4319703577,05.06.16,9524,6.420000076,0.409999996,0.469999999,5.460000038,6,11,314
4319703577,05.07.16,7937,5.329999924,0.189999998,1.049999952,4.079999924,3,28,279
4319703577,05.08.16,3672,2.460000038,0,0,2.460000038,0,0,153
4319703577,05.09.16,10378,6.960000038,0.140000001,0.560000002,6.25,2,14,374
4319703577,05.10.16,9487,6.369999886,0.209999993,0.460000008,5.699999809,3,12,329
4319703577,05.11.16,9129,6.130000114,0.200000003,0.74000001,5.179999828,3,18,311
4319703577,05.12.16,17,0.01,0,0,0.01,0,0,2
4388161847,04.12.16,10122,7.78000021,0,0,0,0,0,0
4388161847,4/13/2016,10993,8.449999809,0.059999999,0.629999995,3.880000114,1,14,150
4388161847,4/14/2016,8863,6.820000172,0.129999995,1.070000052,5.619999886,10,35,219
4388161847,4/15/2016,8758,6.730000019,0,0,6.730000019,0,0,299
4388161847,4/16/2016,6580,5.059999943,0.209999993,0.400000006,4.449999809,6,9,253
4388161847,4/17/2016,4660,3.579999924,0,0,3.579999924,0,0,201
4388161847,4/18/2016,11009,9.100000381,3.559999943,0.400000006,5.139999866,27,8,239
4388161847,4/19/2016,10181,7.829999924,1.370000005,0.689999998,5.769999981,20,16,249
4388161847,4/20/2016,10553,8.119999886,1.100000024,1.720000029,5.289999962,19,42,228
4388161847,4/21/2016,10055,7.730000019,0.370000005,0.389999986,6.980000019,7,12,272
4388161847,4/22/2016,12139,9.340000153,3.299999952,1.110000014,4.920000076,77,25,220
4388161847,4/23/2016,13236,10.18000031,4.5,0.319999993,5.349999905,58,5,215
4388161847,4/24/2016,10243,7.880000114,1.080000043,0.50999999,6.300000191,14,8,239
4388161847,4/25/2016,12961,9.970000267,0.730000019,1.399999976,7.840000153,11,31,301
4388161847,4/26/2016,9461,7.28000021,0.939999998,1.059999943,5.269999981,14,23,224
4388161847,4/27/2016,11193,8.609999657,0.699999988,2.50999999,5.389999866,11,48,241
4388161847,4/28/2016,10074,7.75,1.289999962,0.430000007,6.03000021,19,9,234
4388161847,4/29/2016,9232,7.099999905,0.800000012,0.889999986,5.420000076,13,16,236
4388161847,4/30/2016,12533,9.640000343,0.699999988,2,6.940000057,14,43,300
4388161847,05.01.16,10255,7.889999866,1.00999999,0.680000007,6.199999809,12,15,241
4388161847,05.02.16,10096,8.399999619,3.769999981,0.079999998,4.550000191,33,4,204
4388161847,05.03.16,12727,9.789999962,1.129999995,0.779999971,7.880000114,18,18,306
4388161847,05.04.16,12375,9.520000458,2.789999962,0.930000007,5.800000191,35,21,251
4388161847,05.05.16,9603,7.380000114,0.629999995,1.669999957,5.090000153,12,39,199
4388161847,05.06.16,13175,10.13000011,2.109999895,2.089999914,5.929999828,33,45,262
4388161847,05.07.16,22770,17.54000092,9.449999809,2.769999981,5.329999924,120,56,260
4388161847,05.08.16,17298,14.38000011,9.890000343,1.25999999,3.230000019,107,38,178
4388161847,05.09.16,10218,7.860000134,0.340000004,0.730000019,6.789999962,6,19,258
4388161847,05.10.16,10299,7.920000076,0.810000002,0.649999976,6.460000038,13,14,267
4388161847,05.11.16,10201,7.840000153,0.529999971,0.790000021,6.53000021,8,18,256
4388161847,05.12.16,3369,2.589999914,0,0,2.589999914,0,0,108
4445114986,04.12.16,3276,2.200000048,0,0,2.200000048,0,0,196
4445114986,4/13/2016,2961,1.99000001,0,0,1.99000001,0,0,194
4445114986,4/14/2016,3974,2.670000076,0,0,2.670000076,0,0,231
4445114986,4/15/2016,7198,4.829999924,0,0,4.829999924,0,0,350
4445114986,4/16/2016,3945,2.650000095,0,0,2.650000095,0,0,225
4445114986,4/17/2016,2268,1.519999981,0,0,1.519999981,0,0,114
4445114986,4/18/2016,6155,4.239999771,2,0.289999992,1.950000048,25,6,162
4445114986,4/19/2016,2064,1.389999986,0,0,1.389999986,0,0,121
4445114986,4/20/2016,2072,1.389999986,0,0,1.389999986,0,0,137
4445114986,4/21/2016,3809,2.559999943,0,0,2.539999962,0,0,215
4445114986,4/22/2016,6831,4.579999924,0,0,4.579999924,0,0,317
4445114986,4/23/2016,4363,2.930000067,0,0,2.930000067,0,0,201
4445114986,4/24/2016,5002,3.359999895,0,0,3.359999895,0,0,244
4445114986,4/25/2016,3385,2.269999981,0,0,2.269999981,0,0,179
4445114986,4/26/2016,6326,4.409999847,2.410000086,0.039999999,1.960000038,29,1,180
4445114986,4/27/2016,7243,5.03000021,2.619999886,0.029999999,2.380000114,32,1,194
4445114986,4/28/2016,4493,3.00999999,0,0,3.00999999,0,0,236
4445114986,4/29/2016,4676,3.140000105,0,0,3.130000114,0,0,226
4445114986,4/30/2016,6222,4.179999828,0,0,4.179999828,0,0,290
4445114986,05.01.16,5232,3.50999999,0,0,3.50999999,0,0,240
4445114986,05.02.16,6910,4.75,2.210000038,0.189999998,2.349999905,27,4,200
4445114986,05.03.16,7502,5.179999828,2.480000019,0.109999999,2.579999924,30,2,233
4445114986,05.04.16,2923,1.960000038,0,0,1.960000038,0,0,180
4445114986,05.05.16,3800,2.549999952,0.119999997,0.239999995,2.180000067,2,6,185
4445114986,05.06.16,4514,3.029999971,0,0,3.029999971,0,0,229
4445114986,05.07.16,5183,3.589999914,2.130000114,0.189999998,1.25,26,4,108
4445114986,05.08.16,7303,4.900000095,0,0.25,4.650000095,0,8,308
4445114986,05.09.16,5275,3.539999962,0,0,3.539999962,0,0,266
4445114986,05.10.16,3915,2.630000114,0,0,2.630000114,0,0,231
4445114986,05.11.16,9105,6.110000134,2.25,1,2.859999895,34,22,232
4445114986,05.12.16,768,0.519999981,0,0,0.519999981,0,0,58
4558609924,04.12.16,5135,3.390000105,0,0,3.390000105,0,0,318
4558609924,4/13/2016,4978,3.289999962,1.24000001,0.439999998,1.610000014,19,7,127
4558609924,4/14/2016,6799,4.489999771,0,0,4.489999771,0,0,279
4558609924,4/15/2016,7795,5.150000095,0.589999974,0.839999974,3.730000019,17,30,262
4558609924,4/16/2016,7289,4.820000172,0.550000012,0.75,3.5,8,12,308
4558609924,4/17/2016,9634,6.400000095,0.550000012,1.139999986,4.710000038,7,19,304
4558609924,4/18/2016,8940,5.909999847,0.980000019,0.930000007,4,14,15,331
4558609924,4/19/2016,5401,3.569999933,0.050000001,0.360000014,3.160000086,1,9,248
4558609924,4/20/2016,4803,3.170000076,0,0,3.170000076,0,0,222
4558609924,4/21/2016,13743,9.079999924,0.419999987,0.970000029,7.699999809,6,21,432
4558609924,4/22/2016,9601,6.349999905,1.370000005,1.5,3.470000029,20,25,273
4558609924,4/23/2016,6890,4.550000191,0.340000004,0.200000003,4.010000229,5,5,308
4558609924,4/24/2016,8563,5.659999847,0,0,5.650000095,0,0,395
4558609924,4/25/2016,8095,5.349999905,0.589999974,0.25,4.510000229,18,10,340
4558609924,4/26/2016,9148,6.050000191,0.430000007,2.029999971,3.589999914,12,41,283
4558609924,4/27/2016,9557,6.320000172,1.960000038,0.889999986,3.460000038,27,14,312
4558609924,4/28/2016,9451,6.25,0.02,0.270000011,5.949999809,1,11,367
4558609924,4/29/2016,7833,5.179999828,1.019999981,1.850000024,2.309999943,15,29,197
4558609924,4/30/2016,10319,6.820000172,0.469999999,1.889999986,4.460000038,7,29,293
4558609924,05.01.16,3428,2.269999981,0,0,2.269999981,0,0,190
4558609924,05.02.16,7891,5.21999979,0,0,5.21999979,0,0,383
4558609924,05.03.16,5267,3.480000019,0.600000024,0.280000001,2.599999905,21,10,237
4558609924,05.04.16,,3.460000038,0,0,3.460000038,0,0,252
4558609924,05.05.16,10611,7.010000229,1.00999999,0.5,5.510000229,14,8,370
4558609924,05.06.16,3755,2.480000019,0,0,2.480000019,0,0,202
4558609924,05.07.16,8237,5.440000057,1.610000014,1,2.829999924,23,16,233
4558609924,05.08.16,6543,4.329999924,1.799999952,0.5,2.019999981,66,35,238
4558609924,05.09.16,11451,7.570000172,0.430000007,1.620000005,5.519999981,6,30,339
4558609924,05.10.16,6435,4.25,0.74000001,1.120000005,2.390000105,11,18,220
4558609924,05.11.16,9108,6.019999981,0.25999999,1.820000052,3.940000057,4,31,324
4558609924,05.12.16,6307,4.170000076,0,0,4.170000076,0,0,247
4702921684,04.12.16,7213,5.880000114,0,0,5.849999905,0,0,263
4702921684,4/13/2016,6877,5.579999924,0,0,5.579999924,0,0,258
4702921684,4/14/2016,7860,6.369999886,0,0,6.369999886,0,0,271
4702921684,4/15/2016,6506,5.28000021,0.07,0.419999987,4.789999962,1,8,256
4702921684,4/16/2016,11140,9.029999733,0.239999995,1.25,7.539999962,3,24,335
4702921684,4/17/2016,12692,10.28999996,0.959999979,3.460000038,5.880000114,12,66,302
4702921684,4/18/2016,9105,7.380000114,1.820000052,1.49000001,4.070000172,22,30,191
4702921684,4/19/2016,6708,5.440000057,0.879999995,0.370000005,4.190000057,10,8,179
4702921684,4/20/2016,8793,7.130000114,0.159999996,1.230000019,5.730000019,2,29,260
4702921684,4/21/2016,6530,5.300000191,0.310000002,2.049999952,2.940000057,4,41,144
4702921684,4/22/2016,1664,1.350000024,0,0,1.350000024,0,0,72
4702921684,4/23/2016,15126,12.27000046,0.75999999,3.24000001,8.270000458,9,66,408
4702921684,4/24/2016,15050,12.22000027,1.200000048,5.119999886,5.880000114,15,95,281
4702921684,4/25/2016,9167,7.429999828,0.49000001,0.819999993,6.110000134,6,15,270
4702921684,4/26/2016,6108,4.949999809,0.07,0.349999994,4.539999962,1,8,216
4702921684,4/27/2016,7047,5.71999979,0.090000004,0.800000012,4.78000021,1,16,238
4702921684,4/28/2016,9023,7.320000172,1.129999995,0.419999987,5.769999981,14,9,232
4702921684,4/29/2016,9930,8.050000191,1.059999943,0.920000017,6.070000172,12,19,267
4702921684,4/30/2016,10144,8.229999542,0.319999993,2.029999971,5.880000114,4,36,263
4702921684,05.01.16,0,0,0,0,0,0,0,0
4702921684,05.02.16,7245,5.920000076,0.379999995,1.74000001,3.75999999,5,40,195
4702921684,05.03.16,9454,7.670000076,0,0,7.670000076,0,0,313
4702921684,05.04.16,8161,6.619999886,0.340000004,0.730000019,5.539999962,4,15,251
4702921684,05.05.16,8614,6.989999771,0.670000017,0.219999999,6.090000153,8,5,241
4702921684,05.06.16,6943,5.630000114,0.079999998,0.660000026,4.869999886,1,16,207
4702921684,05.07.16,14370,11.64999962,0.370000005,2.309999943,8.970000267,5,46,439
4702921684,05.08.16,12857,10.43000031,0.680000007,6.210000038,3.539999962,9,125,192
4702921684,05.09.16,8232,6.679999828,0,0.569999993,6.099999905,0,12,253
4702921684,05.10.16,10613,8.609999657,0.079999998,1.879999995,6.650000095,1,37,262
4702921684,05.11.16,9810,7.960000038,0.779999971,2.160000086,4.980000019,10,41,235
4702921684,05.12.16,2752,2.230000019,0,0,2.230000019,0,0,68
5553957443,04.12.16,11596,7.570000172,1.370000005,0.790000021,5.409999847,19,13,277
5553957443,4/13/2016,4832,3.160000086,0,0,3.160000086,0,0,226
5553957443,4/14/2016,17022,11.11999989,4,2.450000048,4.670000076,61,41,256
5553957443,4/15/2016,16556,10.85999966,4.159999847,1.980000019,4.710000038,58,38,239
5553957443,4/16/2016,5771,3.769999981,0,0,3.769999981,0,0,288
5553957443,4/17/2016,655,0.430000007,0,0,0.430000007,0,0,46
5553957443,4/18/2016,3727,2.430000067,0,0,2.430000067,0,0,206
5553957443,4/19/2016,15482,10.10999966,4.28000021,1.659999967,4.179999828,69,28,249
5553957443,4/20/2016,2713,1.769999981,0,0,1.769999981,0,0,148
5553957443,4/21/2016,12346,8.06000042,2.950000048,2.160000086,2.960000038,47,42,177
5553957443,4/22/2016,11682,7.630000114,1.379999995,0.629999995,5.599999905,25,16,270
5553957443,4/23/2016,4112,2.690000057,0,0,2.680000067,0,0,272
5553957443,4/24/2016,1807,1.179999948,0,0,1.179999948,0,0,104
5553957443,4/25/2016,10946,7.190000057,2.930000067,0.569999993,3.690000057,51,11,201
5553957443,4/26/2016,11886,7.760000229,2.369999886,0.930000007,4.460000038,40,18,238
5553957443,4/27/2016,10538,6.880000114,1.139999986,1,4.739999771,16,16,206
5553957443,4/28/2016,11393,7.630000114,3.710000038,0.75,3.170000076,49,13,165
5553957443,4/29/2016,12764,8.329999924,2.789999962,0.639999986,4.909999847,46,15,270
5553957443,4/30/2016,1202,0.779999971,0,0,0.779999971,0,0,84
5553957443,05.01.16,5164,3.369999886,0,0,3.369999886,0,0,237
5553957443,05.02.16,9769,6.380000114,1.059999943,0.409999996,4.900000095,23,9,227
5553957443,05.03.16,12848,8.390000343,1.5,1.200000048,5.679999828,26,29,247
5553957443,05.04.16,4249,2.769999981,0,0,2.769999981,0,0,224
5553957443,05.05.16,14331,9.510000229,3.430000067,1.659999967,4.429999828,44,29,241
5553957443,05.06.16,9632,6.289999962,1.519999981,0.540000021,4.230000019,21,9,229
5553957443,05.07.16,1868,1.220000029,0,0,1.220000029,0,0,96
5553957443,05.08.16,6083,4,0.219999999,0.469999999,3.299999952,3,8,210
5553957443,05.09.16,11611,7.579999924,2.130000114,0.889999986,4.559999943,59,22,251
5553957443,05.10.16,16358,10.71000004,3.869999886,1.610000014,5.199999809,61,40,265
5553957443,05.11.16,4926,3.220000029,0,0,3.220000029,0,0,195
5553957443,05.12.16,3121,2.039999962,0.579999983,0.400000006,1.059999943,8,6,48
5577150313,04.12.16,8135,6.079999924,3.599999905,0.379999995,2.099999905,86,16,140
5577150313,4/13/2016,5077,3.789999962,0.319999993,0.219999999,3.25,15,11,144
5577150313,4/14/2016,8596,6.420000076,3.329999924,0.310000002,2.779999971,118,30,176
5577150313,4/15/2016,12087,9.079999924,3.920000076,1.600000024,3.559999943,115,54,199
5577150313,4/16/2016,14269,10.65999985,6.639999866,1.279999971,2.730000019,184,56,158
5577150313,4/17/2016,12231,9.140000343,5.980000019,0.829999983,2.319999933,200,37,159
5577150313,4/18/2016,9893,7.389999866,4.860000134,0.720000029,1.820000052,114,32,130
5577150313,4/19/2016,12574,9.420000076,7.019999981,0.639999986,1.75999999,108,23,111
5577150313,4/20/2016,8330,6.21999979,4.119999886,0.340000004,1.75999999,87,16,113
5577150313,4/21/2016,10830,8.090000153,3.650000095,1.659999967,2.779999971,110,74,175
5577150313,4/22/2016,9172,6.849999905,2.420000076,0.790000021,3.299999952,62,30,200
5577150313,4/23/2016,7638,5.710000038,1.210000038,0.360000014,4.139999866,24,24,223
5577150313,4/24/2016,15764,11.77999973,7.650000095,2.150000095,1.980000019,210,65,141
5577150313,4/25/2016,6393,4.78000021,1.350000024,0.670000017,2.75999999,61,38,214
5577150313,4/26/2016,5325,3.980000019,0.850000024,0.649999976,2.470000029,38,32,181
5577150313,4/27/2016,6805,5.139999866,1.809999943,0.400000006,2.930000067,63,16,190
5577150313,4/28/2016,9841,7.429999828,3.25,1.169999957,3.00999999,99,51,141
5577150313,4/29/2016,7924,5.920000076,2.839999914,0.610000014,2.470000029,97,36,165
5577150313,4/30/2016,12363,9.239999771,5.829999924,0.790000021,2.609999895,207,45,163
5577150313,05.01.16,13368,9.989999771,5.309999943,1.440000057,3.24000001,194,72,178
5577150313,05.02.16,7439,5.559999943,1.120000005,0.349999994,4.070000172,37,20,235
5577150313,05.03.16,11045,8.25,4.519999981,0.150000006,3.569999933,97,8,212
5577150313,05.04.16,5206,3.890000105,1.559999943,0.25,2.079999924,25,9,141
5577150313,05.05.16,7550,5.639999866,2.5,0.469999999,2.670000076,45,21,143
5577150313,05.06.16,4950,3.700000048,1.929999948,0.319999993,1.450000048,41,16,79
5577150313,05.07.16,0,0,0,0,0,0,0,0
5577150313,05.08.16,0,0,0,0,0,0,0,0
5577150313,05.09.16,3421,2.559999943,1.429999948,0.140000001,0.99000001,34,11,70
5577150313,05.10.16,8869,6.650000095,2.559999943,0.75,3.349999905,104,37,194
5577150313,05.11.16,4038,3.039999962,1.830000043,0.300000012,0.889999986,45,15,63
6117666160,04.12.16,0,0,0,0,0,0,0,0
6117666160,4/13/2016,0,0,0,0,0,0,0,0
6117666160,4/14/2016,0,0,0,0,0,0,0,0
6117666160,4/15/2016,14019,10.59000015,0,0.280000001,10.30000019,0,6,513
6117666160,4/16/2016,14450,10.90999985,0.579999983,0.850000024,9.479999542,7,15,518
6117666160,4/17/2016,7150,5.400000095,0,0,5.400000095,0,0,312
6117666160,4/18/2016,5153,3.910000086,0,0,3.890000105,0,0,241
6117666160,4/19/2016,11135,8.409999847,0,0,8.409999847,0,0,480
6117666160,4/20/2016,10449,8.020000458,2.029999971,0.479999989,5.519999981,26,10,349
6117666160,4/21/2016,19542,15.01000023,0.980000019,0.400000006,5.619999886,11,19,294
6117666160,4/22/2016,8206,6.199999809,0,0,6.199999809,0,0,402
6117666160,4/23/2016,11495,8.680000305,0,0,8.680000305,0,0,512
6117666160,4/24/2016,7623,5.760000229,0,0,5.760000229,0,0,362
6117666160,4/25/2016,,0,0,0,0,0,0,0
6117666160,4/26/2016,9543,7.210000038,0,0.340000004,6.869999886,0,7,352
6117666160,4/27/2016,9411,7.110000134,0,0,7.110000134,0,0,458
6117666160,4/28/2016,,2.599999905,0,0,2.599999905,0,0,141
6117666160,4/29/2016,9592,7.239999771,0,0,7.239999771,0,0,461
6117666160,4/30/2016,6987,5.28000021,0,0,5.28000021,0,0,343
6117666160,05.01.16,8915,6.730000019,0,0,6.730000019,0,0,397
6117666160,05.02.16,4933,3.730000019,0,0,3.730000019,0,0,236
6117666160,05.03.16,,0,0,0,0,0,0,0
6117666160,05.04.16,2997,2.25999999,0,0,2.25999999,0,0,156
6117666160,05.05.16,9799,7.400000095,0,0,7.400000095,0,0,487
6117666160,05.06.16,3365,2.680000067,0,0,2.680000067,0,0,133
6117666160,05.07.16,7336,5.539999962,0,0,5.539999962,0,0,412
6117666160,05.08.16,,5.53000021,0,0,5.53000021,0,0,318
6117666160,05.09.16,4477,3.380000114,0,0,3.380000114,0,0,197
6290855005,04.12.16,4562,3.450000048,0,0,3.450000048,0,0,199
6290855005,4/13/2016,7142,5.400000095,0,0,5.389999866,0,0,350
6290855005,4/14/2016,7671,5.800000191,0,0,5.769999981,0,0,363
6290855005,4/15/2016,9501,7.179999828,0,0,7.170000076,0,0,328
6290855005,4/16/2016,8301,6.28000021,0,0,6.269999981,0,0,258
6290855005,4/17/2016,7851,5.940000057,1.139999986,0.790000021,4,31,12,225
6290855005,4/18/2016,6885,5.210000038,0,0,5.190000057,0,0,271
6290855005,4/19/2016,7142,5.400000095,0,0,5.389999866,0,0,321
6290855005,4/20/2016,6361,4.809999943,0,0,4.800000191,0,0,258
6290855005,4/21/2016,0,0,0,0,0,0,0,0
6290855005,4/22/2016,6238,4.71999979,0,0,4.71999979,0,0,302
6290855005,4/23/2016,0,0,0,0,0,33,0,0
6290855005,4/24/2016,5896,4.460000038,0,0,4.460000038,0,0,258
6290855005,4/25/2016,7802,5.900000095,0.680000007,0.180000007,5.03000021,8,3,249
6290855005,4/26/2016,0,0,0,0,0,0,0,0
6290855005,4/27/2016,5565,4.210000038,0,0,4.179999828,0,0,287
6290855005,4/28/2016,5731,4.329999924,0,0,4.329999924,0,0,255
6290855005,4/29/2016,0,0,0,0,0,0,0,0
6290855005,4/30/2016,6744,5.099999905,0,0,5.090000153,0,0,324
6290855005,05.01.16,9837,7.440000057,0.660000026,2.75,4,8,95,282
6290855005,05.02.16,6781,5.130000114,0,0,5.110000134,0,0,268
6290855005,05.03.16,6047,4.570000172,0,0,4.570000172,0,0,240
6290855005,05.04.16,5832,4.409999847,0,0,4.400000095,0,0,272
6290855005,05.05.16,6339,4.789999962,0,0,4.789999962,0,0,239
6290855005,05.06.16,6116,4.619999886,0,0,4.590000153,0,0,305
6290855005,05.07.16,5510,4.170000076,0,0,4.159999847,0,0,227
6290855005,05.08.16,7706,5.829999924,0,0,5.820000172,0,0,251
6290855005,05.09.16,6277,4.75,0,0,4.730000019,0,0,264
6290855005,05.10.16,0,0,0,0,0,0,0,0
6775888955,04.12.16,0,0,0,0,0,0,0,0
6775888955,4/13/2016,4053,2.910000086,1.110000014,0.579999983,1.220000029,17,18,85
6775888955,4/14/2016,5162,3.700000048,0.870000005,0.860000014,1.970000029,14,24,105
6775888955,4/15/2016,1282,0.920000017,0,0,0.920000017,0,0,58
6775888955,4/16/2016,4732,3.390000105,2.519999981,0.810000002,0.059999999,36,18,9
6775888955,4/17/2016,2497,1.789999962,0.349999994,1.129999995,0.310000002,5,24,19
6775888955,4/18/2016,8294,5.949999809,2,0.769999981,3.170000076,30,31,146
6775888955,4/19/2016,0,0,0,0,0,0,0,0
6775888955,4/20/2016,10771,7.71999979,3.769999981,1.74000001,2.220000029,70,113,178
6775888955,4/21/2016,0,0,0,0,0,0,0,0
6775888955,4/22/2016,637,0.460000008,0,0,0.460000008,0,0,20
6775888955,4/23/2016,0,0,0,0,0,0,0,0
6775888955,4/24/2016,2153,1.539999962,0.769999981,0.620000005,0.150000006,11,18,11
6775888955,4/25/2016,6474,4.639999866,2.269999981,0.460000008,1.899999976,33,13,92
6775888955,4/26/2016,7091,5.269999981,3.480000019,0.870000005,0.730000019,42,30,47
6775888955,4/27/2016,0,0,0,0,0,0,0,0
6775888955,4/28/2016,703,0.5,0.059999999,0.200000003,0.239999995,2,13,15
6775888955,4/29/2016,,0,0,0,0,0,0,0
6775888955,4/30/2016,2503,1.789999962,0.159999996,0.159999996,1.480000019,3,9,84
6775888955,05.01.16,2487,1.779999971,0.479999989,0.620000005,0.680000007,9,34,50
6775888955,05.02.16,,0,0,0,0,0,0,0
6775888955,05.03.16,,0.01,0,0,0.01,0,0,1
6775888955,05.04.16,,0,0,0,0,0,0,0
6775888955,05.05.16,,0,0,0,0,0,0,0
6775888955,05.06.16,4697,3.369999886,0.469999999,0.930000007,1.929999948,12,35,75
6775888955,05.07.16,1967,1.409999967,0.129999995,0.239999995,1.049999952,2,5,49
6962181067,04.12.16,10199,6.739999771,3.400000095,0.829999983,2.50999999,50,14,189
6962181067,4/13/2016,5652,3.74000001,0.569999993,1.210000038,1.960000038,8,24,142
6962181067,4/14/2016,1551,1.029999971,0,0,1.029999971,0,0,86
6962181067,4/15/2016,5563,3.680000067,0,0,3.680000067,0,0,217
6962181067,4/16/2016,13217,8.739999771,3.660000086,0.189999998,4.880000114,50,3,280
6962181067,4/17/2016,10145,6.710000038,0.330000013,0.680000007,5.690000057,5,13,295
6962181067,4/18/2016,11404,7.539999962,0.829999983,2.390000105,4.320000172,13,42,238
6962181067,4/19/2016,10742,7.099999905,2.099999905,2.130000114,2.869999886,35,41,195
6962181067,4/20/2016,13928,9.550000191,4.28000021,0.189999998,5.090000153,48,4,297
6962181067,4/21/2016,11835,9.710000038,3.99000001,2.099999905,3.50999999,53,27,214
6962181067,4/22/2016,10725,7.090000153,1.769999981,1.549999952,3.769999981,30,33,240
6962181067,4/23/2016,20031,13.23999977,4.199999809,2,7.039999962,58,41,347
6962181067,4/24/2016,5029,3.319999933,0,0,3.319999933,0,0,199
6962181067,4/25/2016,13239,9.270000458,3.019999981,1.679999948,4.460000038,35,31,282
6962181067,4/26/2016,10433,6.900000095,2.579999924,0.419999987,3.900000095,36,7,254
6962181067,4/27/2016,10320,6.820000172,0.550000012,2.019999981,4.25,7,38,279
6962181067,4/28/2016,12627,8.350000381,2.50999999,0.239999995,5.590000153,38,8,288
6962181067,4/29/2016,10762,7.110000134,0.819999993,0.479999989,5.809999943,12,15,369
6962181067,4/30/2016,10081,6.659999847,2.24000001,0.75999999,3.670000076,32,16,237
6962181067,05.01.16,5454,3.609999895,0,0,3.609999895,0,0,215
6962181067,05.02.16,12912,8.539999962,1.200000048,2,5.340000153,18,39,313
